iso_code,continent,location,population,population_density,date,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
BTN,Asia,Bhutan,779900,21.188,5/7/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/8/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/9/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/10/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/11/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/12/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/13/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/14/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/15/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/16/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/17/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/18/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/19/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/20/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/21/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/22/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/23/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/24/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/25/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/26/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/27/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/28/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/29/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/30/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,5/31/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/1/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/2/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/3/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/4/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/5/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/6/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/7/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/8/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/9/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/10/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/11/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/12/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/13/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/14/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/15/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/16/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/17/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/18/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/19/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/20/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/21/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/22/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/23/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/24/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/25/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/26/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/27/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/28/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/29/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,6/30/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/1/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/2/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/3/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/4/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/5/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/6/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/7/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/8/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/9/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/10/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/11/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/12/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/13/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/14/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/15/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/16/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/17/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/18/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/19/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/20/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/21/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/22/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/23/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/24/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/25/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/26/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/27/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/28/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/29/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/30/2020,,,,,
BTN,Asia,Bhutan,779900,21.188,7/31/2020,0.56,,,,
BTN,Asia,Bhutan,779900,21.188,8/1/2020,0.55,,,,
BTN,Asia,Bhutan,779900,21.188,8/2/2020,0.54,,,,
BTN,Asia,Bhutan,779900,21.188,8/3/2020,0.54,,,,
BTN,Asia,Bhutan,779900,21.188,8/4/2020,0.53,,,,
BTN,Asia,Bhutan,779900,21.188,8/5/2020,0.54,,,,
BTN,Asia,Bhutan,779900,21.188,8/6/2020,0.54,,,,
BTN,Asia,Bhutan,779900,21.188,8/7/2020,0.54,,,,
BTN,Asia,Bhutan,779900,21.188,8/8/2020,0.55,,,,
BTN,Asia,Bhutan,779900,21.188,8/9/2020,0.56,,,,
BTN,Asia,Bhutan,779900,21.188,8/10/2020,0.58,,,,
BTN,Asia,Bhutan,779900,21.188,8/11/2020,0.59,,,,
BTN,Asia,Bhutan,779900,21.188,8/12/2020,0.61,,,,
BTN,Asia,Bhutan,779900,21.188,8/13/2020,0.62,,,,
BTN,Asia,Bhutan,779900,21.188,8/14/2020,0.64,,,,
BTN,Asia,Bhutan,779900,21.188,8/15/2020,0.65,,,,
BTN,Asia,Bhutan,779900,21.188,8/16/2020,0.67,,,,
BTN,Asia,Bhutan,779900,21.188,8/17/2020,0.68,,,,
BTN,Asia,Bhutan,779900,21.188,8/18/2020,0.7,,,,
BTN,Asia,Bhutan,779900,21.188,8/19/2020,0.7,,,,
BTN,Asia,Bhutan,779900,21.188,8/20/2020,0.71,,,,
BTN,Asia,Bhutan,779900,21.188,8/21/2020,0.72,,,,
BTN,Asia,Bhutan,779900,21.188,8/22/2020,0.72,,,,
BTN,Asia,Bhutan,779900,21.188,8/23/2020,0.74,,,,
BTN,Asia,Bhutan,779900,21.188,8/24/2020,0.75,,,,
BTN,Asia,Bhutan,779900,21.188,8/25/2020,0.78,,,,
BTN,Asia,Bhutan,779900,21.188,8/26/2020,0.8,,,,
BTN,Asia,Bhutan,779900,21.188,8/27/2020,0.82,,,,
BTN,Asia,Bhutan,779900,21.188,8/28/2020,0.83,,,,
BTN,Asia,Bhutan,779900,21.188,8/29/2020,0.83,,,,
BTN,Asia,Bhutan,779900,21.188,8/30/2020,0.84,,,,
BTN,Asia,Bhutan,779900,21.188,8/31/2020,0.81,,,,
BTN,Asia,Bhutan,779900,21.188,9/1/2020,0.79,,,,
BTN,Asia,Bhutan,779900,21.188,9/2/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,9/3/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/4/2020,0.75,,,,
BTN,Asia,Bhutan,779900,21.188,9/5/2020,0.74,,,,
BTN,Asia,Bhutan,779900,21.188,9/6/2020,0.74,,,,
BTN,Asia,Bhutan,779900,21.188,9/7/2020,0.75,,,,
BTN,Asia,Bhutan,779900,21.188,9/8/2020,0.75,,,,
BTN,Asia,Bhutan,779900,21.188,9/9/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/10/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/11/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/12/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/13/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/14/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,9/15/2020,0.78,,,,
BTN,Asia,Bhutan,779900,21.188,9/16/2020,0.79,,,,
BTN,Asia,Bhutan,779900,21.188,9/17/2020,0.8,,,,
BTN,Asia,Bhutan,779900,21.188,9/18/2020,0.82,,,,
BTN,Asia,Bhutan,779900,21.188,9/19/2020,0.82,,,,
BTN,Asia,Bhutan,779900,21.188,9/20/2020,0.8,,,,
BTN,Asia,Bhutan,779900,21.188,9/21/2020,0.78,,,,
BTN,Asia,Bhutan,779900,21.188,9/22/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,9/23/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,9/24/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/25/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/26/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/27/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/28/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,9/29/2020,0.75,,,,
BTN,Asia,Bhutan,779900,21.188,9/30/2020,0.74,,,,
BTN,Asia,Bhutan,779900,21.188,10/1/2020,0.72,,,,
BTN,Asia,Bhutan,779900,21.188,10/2/2020,0.72,,,,
BTN,Asia,Bhutan,779900,21.188,10/3/2020,0.71,,,,
BTN,Asia,Bhutan,779900,21.188,10/4/2020,0.72,,,,
BTN,Asia,Bhutan,779900,21.188,10/5/2020,0.72,,,,
BTN,Asia,Bhutan,779900,21.188,10/6/2020,0.72,,,,
BTN,Asia,Bhutan,779900,21.188,10/7/2020,0.73,,,,
BTN,Asia,Bhutan,779900,21.188,10/8/2020,0.73,,,,
BTN,Asia,Bhutan,779900,21.188,10/9/2020,0.73,,,,
BTN,Asia,Bhutan,779900,21.188,10/10/2020,0.74,,,,
BTN,Asia,Bhutan,779900,21.188,10/11/2020,0.75,,,,
BTN,Asia,Bhutan,779900,21.188,10/12/2020,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,10/13/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,10/14/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,10/15/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,10/16/2020,0.77,,,,
BTN,Asia,Bhutan,779900,21.188,10/17/2020,0.78,,,,
BTN,Asia,Bhutan,779900,21.188,10/18/2020,0.79,,,,
BTN,Asia,Bhutan,779900,21.188,10/19/2020,0.8,,,,
BTN,Asia,Bhutan,779900,21.188,10/20/2020,0.81,,,,
BTN,Asia,Bhutan,779900,21.188,10/21/2020,0.82,,,,
BTN,Asia,Bhutan,779900,21.188,10/22/2020,0.83,,,,
BTN,Asia,Bhutan,779900,21.188,10/23/2020,0.84,,,,
BTN,Asia,Bhutan,779900,21.188,10/24/2020,0.85,,,,
BTN,Asia,Bhutan,779900,21.188,10/25/2020,0.85,,,,
BTN,Asia,Bhutan,779900,21.188,10/26/2020,0.86,,,,
BTN,Asia,Bhutan,779900,21.188,10/27/2020,0.87,,,,
BTN,Asia,Bhutan,779900,21.188,10/28/2020,0.87,,,,
BTN,Asia,Bhutan,779900,21.188,10/29/2020,0.88,,,,
BTN,Asia,Bhutan,779900,21.188,10/30/2020,0.89,,,,
BTN,Asia,Bhutan,779900,21.188,10/31/2020,0.91,,,,
BTN,Asia,Bhutan,779900,21.188,11/1/2020,0.92,,,,
BTN,Asia,Bhutan,779900,21.188,11/2/2020,0.93,,,,
BTN,Asia,Bhutan,779900,21.188,11/3/2020,0.93,,,,
BTN,Asia,Bhutan,779900,21.188,11/4/2020,0.93,,,,
BTN,Asia,Bhutan,779900,21.188,11/5/2020,0.93,,,,
BTN,Asia,Bhutan,779900,21.188,11/6/2020,0.95,,,,
BTN,Asia,Bhutan,779900,21.188,11/7/2020,0.97,,,,
BTN,Asia,Bhutan,779900,21.188,11/8/2020,0.99,,,,
BTN,Asia,Bhutan,779900,21.188,11/9/2020,1.02,,,,
BTN,Asia,Bhutan,779900,21.188,11/10/2020,1.03,,,,
BTN,Asia,Bhutan,779900,21.188,11/11/2020,1.04,,,,
BTN,Asia,Bhutan,779900,21.188,11/12/2020,1.06,,,,
BTN,Asia,Bhutan,779900,21.188,11/13/2020,1.05,,,,
BTN,Asia,Bhutan,779900,21.188,11/14/2020,1.06,,,,
BTN,Asia,Bhutan,779900,21.188,11/15/2020,1.04,,,,
BTN,Asia,Bhutan,779900,21.188,11/16/2020,1.03,,,,
BTN,Asia,Bhutan,779900,21.188,11/17/2020,1.03,,,,
BTN,Asia,Bhutan,779900,21.188,11/18/2020,1.02,,,,
BTN,Asia,Bhutan,779900,21.188,11/19/2020,1.02,,,,
BTN,Asia,Bhutan,779900,21.188,11/20/2020,1.03,,,,
BTN,Asia,Bhutan,779900,21.188,11/21/2020,1.05,,,,
BTN,Asia,Bhutan,779900,21.188,11/22/2020,1.07,,,,
BTN,Asia,Bhutan,779900,21.188,11/23/2020,1.07,,,,
BTN,Asia,Bhutan,779900,21.188,11/24/2020,1.07,,,,
BTN,Asia,Bhutan,779900,21.188,11/25/2020,1.07,,,,
BTN,Asia,Bhutan,779900,21.188,11/26/2020,1.08,,,,
BTN,Asia,Bhutan,779900,21.188,11/27/2020,1.07,,,,
BTN,Asia,Bhutan,779900,21.188,11/28/2020,1.05,,,,
BTN,Asia,Bhutan,779900,21.188,11/29/2020,1.04,,,,
BTN,Asia,Bhutan,779900,21.188,11/30/2020,1.03,,,,
BTN,Asia,Bhutan,779900,21.188,12/1/2020,1.02,,,,
BTN,Asia,Bhutan,779900,21.188,12/2/2020,1.01,,,,
BTN,Asia,Bhutan,779900,21.188,12/3/2020,1,,,,
BTN,Asia,Bhutan,779900,21.188,12/4/2020,1,,,,
BTN,Asia,Bhutan,779900,21.188,12/5/2020,0.99,,,,
BTN,Asia,Bhutan,779900,21.188,12/6/2020,0.98,,,,
BTN,Asia,Bhutan,779900,21.188,12/7/2020,0.96,,,,
BTN,Asia,Bhutan,779900,21.188,12/8/2020,0.96,,,,
BTN,Asia,Bhutan,779900,21.188,12/9/2020,0.95,,,,
BTN,Asia,Bhutan,779900,21.188,12/10/2020,0.96,,,,
BTN,Asia,Bhutan,779900,21.188,12/11/2020,0.96,,,,
BTN,Asia,Bhutan,779900,21.188,12/12/2020,0.97,,,,
BTN,Asia,Bhutan,779900,21.188,12/13/2020,0.98,,,,
BTN,Asia,Bhutan,779900,21.188,12/14/2020,1,,,,
BTN,Asia,Bhutan,779900,21.188,12/15/2020,1.02,,,,
BTN,Asia,Bhutan,779900,21.188,12/16/2020,1.05,,,,
BTN,Asia,Bhutan,779900,21.188,12/17/2020,1.08,,,,
BTN,Asia,Bhutan,779900,21.188,12/18/2020,1.11,,,,
BTN,Asia,Bhutan,779900,21.188,12/19/2020,1.14,,,,
BTN,Asia,Bhutan,779900,21.188,12/20/2020,1.18,,,,
BTN,Asia,Bhutan,779900,21.188,12/21/2020,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,12/22/2020,1.23,,,,
BTN,Asia,Bhutan,779900,21.188,12/23/2020,1.27,,,,
BTN,Asia,Bhutan,779900,21.188,12/24/2020,1.26,,,,
BTN,Asia,Bhutan,779900,21.188,12/25/2020,1.26,,,,
BTN,Asia,Bhutan,779900,21.188,12/26/2020,1.23,,,,
BTN,Asia,Bhutan,779900,21.188,12/27/2020,1.19,,,,
BTN,Asia,Bhutan,779900,21.188,12/28/2020,1.15,,,,
BTN,Asia,Bhutan,779900,21.188,12/29/2020,1.12,,,,
BTN,Asia,Bhutan,779900,21.188,12/30/2020,1.09,,,,
BTN,Asia,Bhutan,779900,21.188,12/31/2020,1.07,,,,
BTN,Asia,Bhutan,779900,21.188,1/1/2021,1.03,,,,
BTN,Asia,Bhutan,779900,21.188,1/2/2021,1.01,,,,
BTN,Asia,Bhutan,779900,21.188,1/3/2021,0.98,,,,
BTN,Asia,Bhutan,779900,21.188,1/4/2021,0.95,,,,
BTN,Asia,Bhutan,779900,21.188,1/5/2021,0.93,,,,
BTN,Asia,Bhutan,779900,21.188,1/6/2021,0.9,,,,
BTN,Asia,Bhutan,779900,21.188,1/7/2021,0.88,,,,
BTN,Asia,Bhutan,779900,21.188,1/8/2021,0.85,,,,
BTN,Asia,Bhutan,779900,21.188,1/9/2021,0.83,,,,
BTN,Asia,Bhutan,779900,21.188,1/10/2021,0.79,,,,
BTN,Asia,Bhutan,779900,21.188,1/11/2021,0.76,,,,
BTN,Asia,Bhutan,779900,21.188,1/12/2021,0.73,,,,
BTN,Asia,Bhutan,779900,21.188,1/13/2021,0.7,,,,
BTN,Asia,Bhutan,779900,21.188,1/14/2021,0.67,,,,
BTN,Asia,Bhutan,779900,21.188,1/15/2021,0.64,,,,
BTN,Asia,Bhutan,779900,21.188,1/16/2021,0.62,,,,
BTN,Asia,Bhutan,779900,21.188,1/17/2021,0.6,,,,
BTN,Asia,Bhutan,779900,21.188,1/18/2021,0.59,,,,
BTN,Asia,Bhutan,779900,21.188,1/19/2021,0.57,,,,
BTN,Asia,Bhutan,779900,21.188,1/20/2021,0.56,,,,
BTN,Asia,Bhutan,779900,21.188,1/21/2021,0.54,,,,
BTN,Asia,Bhutan,779900,21.188,1/22/2021,0.53,,,,
BTN,Asia,Bhutan,779900,21.188,1/23/2021,0.52,,,,
BTN,Asia,Bhutan,779900,21.188,1/24/2021,0.51,,,,
BTN,Asia,Bhutan,779900,21.188,1/25/2021,0.5,,,,
BTN,Asia,Bhutan,779900,21.188,1/26/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,1/27/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,1/28/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,1/29/2021,0.48,,,,
BTN,Asia,Bhutan,779900,21.188,1/30/2021,0.48,,,,
BTN,Asia,Bhutan,779900,21.188,1/31/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,2/1/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,2/2/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,2/3/2021,0.5,,,,
BTN,Asia,Bhutan,779900,21.188,2/4/2021,0.51,,,,
BTN,Asia,Bhutan,779900,21.188,2/5/2021,0.52,,,,
BTN,Asia,Bhutan,779900,21.188,2/6/2021,0.52,,,,
BTN,Asia,Bhutan,779900,21.188,2/7/2021,0.53,,,,
BTN,Asia,Bhutan,779900,21.188,2/8/2021,0.54,,,,
BTN,Asia,Bhutan,779900,21.188,2/9/2021,0.55,,,,
BTN,Asia,Bhutan,779900,21.188,2/10/2021,0.57,,,,
BTN,Asia,Bhutan,779900,21.188,2/11/2021,0.59,,,,
BTN,Asia,Bhutan,779900,21.188,2/12/2021,0.61,,,,
BTN,Asia,Bhutan,779900,21.188,2/13/2021,0.61,,,,
BTN,Asia,Bhutan,779900,21.188,2/14/2021,0.61,,,,
BTN,Asia,Bhutan,779900,21.188,2/15/2021,0.6,,,,
BTN,Asia,Bhutan,779900,21.188,2/16/2021,0.57,,,,
BTN,Asia,Bhutan,779900,21.188,2/17/2021,0.55,,,,
BTN,Asia,Bhutan,779900,21.188,2/18/2021,0.53,,,,
BTN,Asia,Bhutan,779900,21.188,2/19/2021,0.51,,,,
BTN,Asia,Bhutan,779900,21.188,2/20/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,2/21/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,2/22/2021,0.48,,,,
BTN,Asia,Bhutan,779900,21.188,2/23/2021,0.48,,,,
BTN,Asia,Bhutan,779900,21.188,2/24/2021,0.45,,,,
BTN,Asia,Bhutan,779900,21.188,2/25/2021,0.43,,,,
BTN,Asia,Bhutan,779900,21.188,2/26/2021,0.41,,,,
BTN,Asia,Bhutan,779900,21.188,2/27/2021,0.39,,,,
BTN,Asia,Bhutan,779900,21.188,2/28/2021,0.38,,,,
BTN,Asia,Bhutan,779900,21.188,3/1/2021,0.37,,,,
BTN,Asia,Bhutan,779900,21.188,3/2/2021,0.36,,,,
BTN,Asia,Bhutan,779900,21.188,3/3/2021,0.35,,,,
BTN,Asia,Bhutan,779900,21.188,3/4/2021,0.35,,,,
BTN,Asia,Bhutan,779900,21.188,3/5/2021,0.34,,,,
BTN,Asia,Bhutan,779900,21.188,3/6/2021,0.34,,,,
BTN,Asia,Bhutan,779900,21.188,3/7/2021,0.34,,,,
BTN,Asia,Bhutan,779900,21.188,3/8/2021,0.34,,,,
BTN,Asia,Bhutan,779900,21.188,3/9/2021,0.34,,,,
BTN,Asia,Bhutan,779900,21.188,3/10/2021,0.35,,,,
BTN,Asia,Bhutan,779900,21.188,3/11/2021,0.36,,,,
BTN,Asia,Bhutan,779900,21.188,3/12/2021,0.36,,,,
BTN,Asia,Bhutan,779900,21.188,3/13/2021,0.38,,,,
BTN,Asia,Bhutan,779900,21.188,3/14/2021,0.39,,,,
BTN,Asia,Bhutan,779900,21.188,3/15/2021,0.41,,,,
BTN,Asia,Bhutan,779900,21.188,3/16/2021,0.42,,,,
BTN,Asia,Bhutan,779900,21.188,3/17/2021,0.44,,,,
BTN,Asia,Bhutan,779900,21.188,3/18/2021,0.47,,,,
BTN,Asia,Bhutan,779900,21.188,3/19/2021,0.49,,,,
BTN,Asia,Bhutan,779900,21.188,3/20/2021,0.52,,,,
BTN,Asia,Bhutan,779900,21.188,3/21/2021,0.55,,,,
BTN,Asia,Bhutan,779900,21.188,3/22/2021,0.58,,,,
BTN,Asia,Bhutan,779900,21.188,3/23/2021,0.62,,,,
BTN,Asia,Bhutan,779900,21.188,3/24/2021,0.66,,,,
BTN,Asia,Bhutan,779900,21.188,3/25/2021,0.7,,,,
BTN,Asia,Bhutan,779900,21.188,3/26/2021,0.74,,,,
BTN,Asia,Bhutan,779900,21.188,3/27/2021,0.79,,,,
BTN,Asia,Bhutan,779900,21.188,3/28/2021,0.84,,,,
BTN,Asia,Bhutan,779900,21.188,3/29/2021,0.87,,,,
BTN,Asia,Bhutan,779900,21.188,3/30/2021,0.9,,,,
BTN,Asia,Bhutan,779900,21.188,3/31/2021,0.94,,,,
BTN,Asia,Bhutan,779900,21.188,4/1/2021,0.97,,,,
BTN,Asia,Bhutan,779900,21.188,4/2/2021,0.99,,,,
BTN,Asia,Bhutan,779900,21.188,4/3/2021,1.02,,,,
BTN,Asia,Bhutan,779900,21.188,4/4/2021,1.05,,,,
BTN,Asia,Bhutan,779900,21.188,4/5/2021,1.08,,,,
BTN,Asia,Bhutan,779900,21.188,4/6/2021,1.12,,,,
BTN,Asia,Bhutan,779900,21.188,4/7/2021,1.15,,,,
BTN,Asia,Bhutan,779900,21.188,4/8/2021,1.17,,,,
BTN,Asia,Bhutan,779900,21.188,4/9/2021,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,4/10/2021,1.22,,,,
BTN,Asia,Bhutan,779900,21.188,4/11/2021,1.24,,,,
BTN,Asia,Bhutan,779900,21.188,4/12/2021,1.25,,,,
BTN,Asia,Bhutan,779900,21.188,4/13/2021,1.26,,,,
BTN,Asia,Bhutan,779900,21.188,4/14/2021,1.27,,,,
BTN,Asia,Bhutan,779900,21.188,4/15/2021,1.29,,,,
BTN,Asia,Bhutan,779900,21.188,4/16/2021,1.3,,,,
BTN,Asia,Bhutan,779900,21.188,4/17/2021,1.31,,,,
BTN,Asia,Bhutan,779900,21.188,4/18/2021,1.31,,,,
BTN,Asia,Bhutan,779900,21.188,4/19/2021,1.32,,,,
BTN,Asia,Bhutan,779900,21.188,4/20/2021,1.32,,,,
BTN,Asia,Bhutan,779900,21.188,4/21/2021,1.33,,,,
BTN,Asia,Bhutan,779900,21.188,4/22/2021,1.33,,,,
BTN,Asia,Bhutan,779900,21.188,4/23/2021,1.32,,,,
BTN,Asia,Bhutan,779900,21.188,4/24/2021,1.31,,,,
BTN,Asia,Bhutan,779900,21.188,4/25/2021,1.3,,,,
BTN,Asia,Bhutan,779900,21.188,4/26/2021,1.3,,,,
BTN,Asia,Bhutan,779900,21.188,4/27/2021,1.3,,,,
BTN,Asia,Bhutan,779900,21.188,4/28/2021,1.29,,,,
BTN,Asia,Bhutan,779900,21.188,4/29/2021,1.28,,,,
BTN,Asia,Bhutan,779900,21.188,4/30/2021,1.27,,,,
BTN,Asia,Bhutan,779900,21.188,5/1/2021,1.27,,,,
BTN,Asia,Bhutan,779900,21.188,5/2/2021,1.26,,,,
BTN,Asia,Bhutan,779900,21.188,5/3/2021,1.25,,,,
BTN,Asia,Bhutan,779900,21.188,5/4/2021,1.24,,,,
BTN,Asia,Bhutan,779900,21.188,5/5/2021,1.23,,,,
BTN,Asia,Bhutan,779900,21.188,5/6/2021,1.23,,,,
BTN,Asia,Bhutan,779900,21.188,5/7/2021,1.22,,,,
BTN,Asia,Bhutan,779900,21.188,5/8/2021,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,5/9/2021,1.19,,,,
BTN,Asia,Bhutan,779900,21.188,5/10/2021,1.18,,,,
BTN,Asia,Bhutan,779900,21.188,5/11/2021,1.16,,,,
BTN,Asia,Bhutan,779900,21.188,5/12/2021,1.15,,,,
BTN,Asia,Bhutan,779900,21.188,5/13/2021,1.15,,,,
BTN,Asia,Bhutan,779900,21.188,5/14/2021,1.14,,,,
BTN,Asia,Bhutan,779900,21.188,5/15/2021,1.14,,,,
BTN,Asia,Bhutan,779900,21.188,5/16/2021,1.15,,,,
BTN,Asia,Bhutan,779900,21.188,5/17/2021,1.16,,,,
BTN,Asia,Bhutan,779900,21.188,5/18/2021,1.17,,,,
BTN,Asia,Bhutan,779900,21.188,5/19/2021,1.18,,,,
BTN,Asia,Bhutan,779900,21.188,5/20/2021,1.19,,,,
BTN,Asia,Bhutan,779900,21.188,5/21/2021,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,5/22/2021,1.19,,,,
BTN,Asia,Bhutan,779900,21.188,5/23/2021,1.19,,,,
BTN,Asia,Bhutan,779900,21.188,5/24/2021,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,5/25/2021,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,5/26/2021,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,5/27/2021,1.2,,,,
BTN,Asia,Bhutan,779900,21.188,5/28/2021,1.19,,,,
BTN,Asia,Bhutan,779900,21.188,5/29/2021,1.19,,,,
BTN,Asia,Bhutan,779900,21.188,5/30/2021,1.15,,,,
BTN,Asia,Bhutan,779900,21.188,5/31/2021,1.12,,,,
BTN,Asia,Bhutan,779900,21.188,6/1/2021,1.1,,,,
BTN,Asia,Bhutan,779900,21.188,6/2/2021,1.08,,,,
BTN,Asia,Bhutan,779900,21.188,6/3/2021,1.07,,,,
BTN,Asia,Bhutan,779900,21.188,6/4/2021,1.06,,,,
